"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.232593750E-1,-9.977651367E0,8.520281982E-1,3.946842499E0,1.076369103E1
7.331933749E-1,-8.510103149E0,-9.948312378E-1,3.866309967E0,9.399994551E0
7.431273749E-1,-6.824159088E0,-2.477198639E0,3.202590179E0,7.934875186E0
7.530603750E-1,-7.322323151E0,-2.389780426E0,1.808838501E0,7.911975956E0
7.629943750E-1,-9.483079834E0,-3.097808075E0,2.487826538E-1,9.979334187E0
7.729283749E-1,-1.375594437E1,-4.525389404E0,-7.258406067E-1,1.449937927E1
7.828623749E-1,-1.694581100E1,-5.862858124E0,-1.779200134E0,1.801941090E1
7.927963750E-1,-1.736269409E1,-5.242997131E0,-1.597028961E0,1.820721468E1
8.027293750E-1,-1.534399200E1,-4.356690216E0,-6.909631348E-1,1.596547119E1
8.126633749E-1,-1.226519440E1,-3.315006409E0,-1.055904236E0,1.274908604E1
8.225973749E-1,-9.421408081E0,-3.315605164E0,-1.036893768E0,1.004147980E1
8.325313750E-1,-7.914940796E0,-4.170776825E0,4.216731262E-1,8.956532552E0
8.424643750E-1,-8.480614471E0,-4.235592041E0,1.335073700E0,9.573060301E0
8.523983749E-1,-9.202263794E0,-3.283422089E0,1.805545349E0,9.935920368E0
8.623323749E-1,-1.313428711E1,-8.260572052E0,1.438134384E1,2.115584078E1
8.722663750E-1,-1.616174149E1,-7.199578400E0,1.511541733E1,2.327040305E1
8.821993750E-1,-4.915328522E0,8.354576569E0,-8.811127167E0,1.309944144E1
8.921333749E-1,-6.136938171E0,3.170706482E0,-3.545527039E0,7.764415734E0
9.020673749E-1,-5.252128143E0,2.106120300E-1,-3.030298462E0,6.067282442E0
9.120013750E-1,-4.024231567E0,-2.383044434E-1,-7.718100128E0,8.707485188E0
9.219343750E-1,-6.152505798E0,-6.531218262E0,-4.537663879E0,1.005487608E1
9.318683749E-1,-6.641538849E0,-7.690108337E0,-5.816005554E0,1.170784887E1
9.418023749E-1,-9.025331726E0,-4.900060272E0,-6.824308777E0,1.233038498E1
9.517363750E-1,-9.860295410E0,-2.538121948E0,-4.744982758E0,1.123309174E1
9.616703750E-1,-9.366921387E0,-2.318827972E0,-1.929337921E0,9.840656698E0
9.716033749E-1,-8.486751709E0,-3.254232788E0,8.798703003E-1,9.131766387E0
9.815373749E-1,-7.922574921E0,-4.762047272E0,3.020868073E0,9.724707271E0
