"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.452138750E-1,-9.532028046E0,1.522334290E-1,6.323749695E0,1.143995384E1
6.552698750E-1,-9.202563171E0,-4.236190796E-2,6.089337158E0,1.103489875E1
6.653248750E-1,-8.968899078E0,7.873626709E-2,5.978417816E0,1.077909225E1
6.753798750E-1,-8.839717712E0,3.929328918E-1,5.976322174E0,1.067761360E1
6.854358750E-1,-8.838220825E0,5.468128967E-1,5.836363220E0,1.060548383E1
6.954908750E-1,-8.828790436E0,4.228706360E-1,5.511389008E0,1.041641824E1
7.055468750E-1,-8.663085022E0,3.257226562E-1,5.172643433E0,1.009511651E1
7.156018750E-1,-8.363258514E0,1.095721436E-1,4.801415405E0,9.644153095E0
7.256568750E-1,-8.233478394E0,-2.004331970E-1,4.388274536E0,9.332057293E0
7.357128750E-1,-8.077951813E0,-4.598437500E-1,3.979923706E0,9.016903818E0
7.457678750E-1,-7.861651611E0,-6.806346130E-1,3.610342255E0,8.677753207E0
7.558238750E-1,-7.985144806E0,-9.584568787E-1,3.402723999E0,8.732680446E0
7.658788750E-1,-8.410111084E0,-1.036444702E0,3.278182983E0,9.085739911E0
7.759338750E-1,-9.017098846E0,-9.093589783E-1,3.270099792E0,9.634757808E0
7.859898750E-1,-9.964478760E0,-8.319699097E-1,3.502117310E0,1.059470795E1
7.960448750E-1,-1.033555710E1,-8.424481201E-1,3.910617828E0,1.108270685E1
8.061008750E-1,-1.010383896E1,-1.174158325E0,4.245621185E0,1.102231866E1
8.161558750E-1,-9.842482452E0,-2.062860260E0,4.627327423E0,1.106986957E1
8.262108750E-1,-9.033714294E0,-2.730621643E0,4.978048096E0,1.066982902E1
8.362668750E-1,-8.096962280E0,-2.751877441E0,4.999004517E0,9.905739436E0
8.463218750E-1,-8.268505554E0,-2.338736572E0,4.918471985E0,9.900971645E0
8.563778750E-1,-9.473499756E0,-1.825903015E0,5.331463165E0,1.102295872E1
8.664328750E-1,-1.139400604E1,-1.629361725E0,6.489604797E0,1.321337064E1
8.764878750E-1,-1.318473221E1,-1.861678619E0,7.340136108E0,1.520462459E1
8.865438750E-1,-1.416100204E1,-2.018253021E0,7.245832214E0,1.603463154E1
8.965988750E-1,-1.418600006E1,-2.015558624E0,7.070995789E0,1.597823694E1
9.066548750E-1,-1.396880173E1,-2.220781860E0,6.713539124E0,1.565665677E1
9.167098750E-1,-1.400233200E1,-2.208956451E0,6.318360901E0,1.551987353E1
9.267648750E-1,-1.404873550E1,-2.124532013E0,5.427563324E0,1.520983396E1
9.368208750E-1,-1.394036087E1,-2.098785553E0,4.205803986E0,1.471146999E1
9.468758750E-1,-1.349354004E1,-1.745520172E0,3.257525940E0,1.399049458E1
9.569318750E-1,-1.279673904E1,-1.494342499E0,2.475552063E0,1.311937299E1
9.669868750E-1,-1.278446457E1,-1.527124329E0,1.400487671E0,1.295129371E1
9.770418750E-1,-1.305899368E1,-2.394121399E0,6.902146912E-1,1.329456767E1
9.870978750E-1,-1.298295181E1,-2.796933746E0,2.883004761E-1,1.328393742E1
9.971528750E-1,-1.251322861E1,-2.367327118E0,-3.367996216E-2,1.273523703E1
1.007208875E0,-1.162752045E1,-2.227218475E0,-8.626560974E-1,1.187029525E1
1.017263875E0,-1.122021744E1,-2.406695251E0,-1.861528931E0,1.162543553E1
1.027318875E0,-1.175176208E1,-3.301235046E0,-2.436333618E0,1.244740079E1
1.037374875E0,-1.257100845E1,-3.971391449E0,-2.362537079E0,1.339342320E1
1.047429875E0,-1.275452682E1,-4.587210846E0,-1.452279968E0,1.363193218E1
1.057485875E0,-1.223271194E1,-5.123096466E0,-5.358856201E-2,1.326228603E1
1.067540875E0,-1.276740005E1,-5.645959167E0,5.649252319E-1,1.397148881E1
1.077595875E0,-1.513622406E1,-4.843777313E0,-1.378633118E-1,1.589296900E1
1.087651875E0,-1.583527039E1,-3.337310028E0,-1.973346405E0,1.630299121E1
1.097706875E0,-1.469898331E1,-2.537373505E0,-3.694018250E0,1.536698231E1
1.107762875E0,-1.051308792E1,-3.791764984E0,-3.275039520E0,1.164595995E1
1.117817875E0,-1.207269470E1,-5.053341522E0,-2.912493439E0,1.340779012E1
1.127872875E0,-1.412043640E1,-4.433031464E0,-2.498155060E0,1.500930614E1
1.137928875E0,-9.128167877E0,-5.761818237E0,-3.164419556E-1,1.079917283E1
1.147983875E0,-8.968599701E0,-7.350165253E0,1.535506897E0,1.169694367E1
1.158039875E0,-9.958940277E0,-7.390132141E0,1.365310822E0,1.247632230E1
1.168094875E0,-8.659193115E0,-7.830216980E0,1.755549316E0,1.180575609E1
1.178149875E0,-8.750353546E0,-8.399034119E0,2.521506500E0,1.238831935E1
1.188205875E0,-9.227112122E0,-8.659941559E0,3.359164581E0,1.309267630E1
1.198260875E0,-9.126221924E0,-8.823102264E0,4.115092621E0,1.334425148E1
1.208316875E0,-8.613088989E0,-9.383087769E0,4.959337006E0,1.366830866E1
1.218371875E0,-7.403604126E0,-9.715247040E0,5.186414795E0,1.327020262E1
1.228426875E0,-6.185437317E0,-1.027957352E1,6.039191437E0,1.343134765E1
1.238482875E0,-5.383405151E0,-1.004561005E1,5.399721222E0,1.261159472E1
1.248537875E0,-5.726491699E0,-9.541907501E0,2.074236603E0,1.132003372E1
1.258593875E0,-6.737639008E0,-8.336464233E0,-9.006770325E-1,1.075656239E1
1.268648875E0,-8.372389526E0,-6.840325470E0,-1.199006653E-1,1.081209208E1
1.278704875E0,-9.251212006E0,-6.552773438E0,2.220632172E0,1.155227123E1
1.288759875E0,-1.022493713E1,-6.797215118E0,3.951632538E0,1.289832828E1
1.298814875E0,-8.889713745E0,-8.898545380E0,5.168601837E0,1.359873396E1
1.308870875E0,-7.536527710E0,-1.129461273E1,6.171067200E0,1.491474428E1
1.318925875E0,-7.125931549E0,-9.230854340E0,2.202370148E0,1.186751897E1
1.328981875E0,-7.271129608E0,-7.475155334E0,-3.676354980E-1,1.043467436E1
1.339036875E0,-7.920329590E0,-6.327791290E0,4.849914551E-1,1.014927486E1
1.349091875E0,-6.691534882E0,-7.265740814E0,1.092128906E0,9.937825426E0
1.359147875E0,-5.438490601E0,-9.281449127E0,1.964814148E0,1.093539997E1
1.369202875E0,-3.606001282E0,-9.841434631E0,2.328557739E0,1.073681806E1
1.379258875E0,-2.146985321E0,-1.004321503E1,4.074077911E0,1.104870241E1
1.389313875E0,-1.974244537E0,-1.003752686E1,5.864055634E0,1.179138395E1
1.399368875E0,-2.563868408E0,-8.955127716E0,5.741310883E0,1.094213801E1
1.409424875E0,-1.859732666E0,-8.669671326E0,4.374503174E0,9.887268809E0
1.419479875E0,-2.734214172E0,-8.299191742E0,3.466341705E0,9.400427412E0
1.429535875E0,-4.226461029E0,-7.861202545E0,3.154989166E0,9.466542924E0
1.439590875E0,-5.343288574E0,-7.078031158E0,4.202510834E0,9.813783938E0
1.449645875E0,-4.256997528E0,-7.164700928E0,5.606591034E0,1.004434320E1
1.459702250E0,-2.077380066E0,-9.171727295E0,6.746919708E0,1.157398009E1
1.469757250E0,-9.740245056E-1,-9.814939728E0,9.283993835E0,1.354526881E1
1.479813250E0,3.616479492E-1,-1.075019485E1,1.068463120E1,1.516109569E1
1.489868250E0,1.225950623E-1,-1.041519150E1,1.103849533E1,1.517694379E1
1.499923250E0,-1.412911835E0,-9.111702118E0,9.540859680E0,1.326828696E1
1.509979250E0,-2.756667480E0,-6.895410919E0,5.383554840E0,9.172162780E0
1.520034250E0,-3.743265839E0,-4.843178558E0,-1.141975250E0,6.226758800E0
1.530090250E0,-4.453089752E0,-3.982468414E0,-6.848258972E-1,6.013239520E0
1.540145250E0,-5.071753235E0,-5.970484314E0,5.251080322E0,9.430970701E0
1.550200250E0,-5.973178711E0,-7.079827423E0,5.401966553E0,1.072306220E1
1.560256250E0,-5.628146210E0,-6.797664185E0,3.475323029E0,9.484837283E0
1.570311250E0,-3.999981995E0,-7.354356537E0,3.800895996E0,9.194195256E0
1.580367250E0,-3.319197693E0,-7.823630676E0,4.117637329E0,9.443580225E0
1.590422250E0,-2.772384796E0,-8.044571228E0,2.662064209E0,8.915594739E0
1.600477250E0,-9.541159058E-1,-8.964109039E0,3.445235596E0,9.650659891E0
1.610533250E0,5.010081482E-1,-9.462422791E0,6.544390869E0,1.151596744E1
1.620588250E0,4.123924255E-1,-9.367669830E0,5.620811462E0,1.093237518E1
1.630644250E0,9.153465271E-1,-8.850345612E0,6.240522766E0,1.086787013E1
1.640699250E0,2.943628693E0,-9.124425659E0,1.495644791E1,1.776556859E1
1.650754250E0,-1.453627167E0,-7.100035400E0,-6.234535217E-1,7.274079249E0
1.660810250E0,-5.117857361E-1,-4.686753845E0,1.576222229E-1,4.717248246E0
1.670865250E0,4.063749390E0,-7.042105865E0,9.841734009E0,1.276577622E1
1.680921250E0,4.601431274E0,-9.407936096E0,1.326122314E1,1.689800197E1
1.690976250E0,1.899250488E0,-9.153165894E0,1.230620911E1,1.545413799E1
1.701032250E0,-1.636097717E0,-4.227209473E0,3.929328918E0,5.998811667E0
