,0,1,2,3
0,-0.9046077984838974,1.3650561269769013,4.1455774031839105,0.04065169187791991
1,-1.0074380442051873,1.283606620332299,4.088886074985282,0.13743809394023773
2,-1.0870258212839816,1.1978253068817954,4.033417793450629,0.2130516969440791
3,-1.1330936511955985,1.1108076800004232,3.9442435916608036,0.25754075518250213
4,-1.1579282913152247,1.025097013037976,3.8381762626737084,0.28499413747574903
5,-1.181587867277063,0.9493910653831236,3.7495266921677928,0.30167475281834844
6,-1.2113758014358365,0.8917023255438719,3.661711613293086,0.31402790364300753
7,-1.2548832162336823,0.8466722578589166,3.557782156762452,0.3371672474728319
8,-1.2980220514164391,0.808551416122255,3.476887292361908,0.3594479692744311
9,-1.344838594773385,0.7711711850044829,3.3964662355915936,0.38094989715374433
10,-1.3970301612000446,0.7378554814917878,3.305336142809558,0.40241654465102716
11,-1.4459773026928306,0.7039510572937936,3.2166931301959227,0.41976205763713387
12,-1.4856071213116195,0.6672961300592404,3.1270041339770405,0.42969228267698606
13,-1.5270370873852432,0.6308790459820053,3.029550594808889,0.44441034228254567
14,-1.5795117322012155,0.6023190281484897,2.929588662330638,0.47579149278690613
15,-1.6354699742994863,0.5903432719940176,2.8091579125761656,0.5060445406494269
16,-1.6872975827991248,0.5910462044966931,2.6837300498892893,0.5190057088706008
17,-1.737307712523208,0.5981414661821866,2.5714409218190526,0.5137577037079292
18,-1.7852554140009138,0.6061198088897306,2.473157809433974,0.49690687402724726
19,-1.8325537683248134,0.5997333669090064,2.388180657882558,0.4898139725416856
20,-1.8672626447162963,0.5667626537159071,2.3513761341324737,0.5141663317730387
21,-1.8768977086389547,0.5176303802970756,2.2986867589124875,0.5241260359872281
22,-1.877071021936478,0.4654909216250821,2.1255453207853776,0.42505359351603655
23,-1.8939563588115036,0.41341975455794794,1.9208719032988655,0.3075475781389409
24,-1.9063967873116543,0.35110367014427835,1.7849874833797044,0.24268893551325801
25,-1.9047930616008468,0.2929969386259757,1.7182642214208659,0.23340047168680053
26,-1.927274107138654,0.25710734827719867,1.7313767244694767,0.25073663271165375
27,-1.9593128033222527,0.2253541094572553,1.726602579830817,0.2861918267880853
28,-1.9934670771618408,0.21371863386384943,1.6473668618487929,0.3060614346532207
29,-2.0364071797607806,0.22919727808818338,1.527944387843595,0.30161365829748854
30,-2.0742229858667067,0.24780556147228072,1.3601689440267182,0.2791114873144557
31,-2.100604736022365,0.23834599752066632,1.161627154569983,0.2618860820722668
32,-2.1244122059961894,0.21460760209585888,0.9102156479705354,0.25386910146005387
33,-2.1593775860680875,0.1859545664016105,0.6452325859186641,0.281450408166277
34,-2.22181890091032,0.15511973184774422,0.422767610130384,0.3560957821954685
35,-2.3023495023201566,0.13322756444855263,0.24300925998413106,0.4498249501569045
36,-2.382133701101297,0.11589915983644339,0.09464189461071613,0.5459356684167785
37,-2.4549668812727745,0.0995150632016511,-0.028946479658245837,0.635386146202958
38,-2.5197825882757625,0.0891759505429503,-0.13664180508921708,0.7104664433470486
39,-2.575836730400084,0.0905912350732259,-0.227368587567162,0.7671501819867843
40,-2.62138924211031,0.10199710961191165,-0.3309816258582142,0.8021862688866205
41,-2.6514706534216197,0.11440498676035095,-0.4783521918239659,0.8150461152865891
42,-2.648918326290719,0.12371266072016698,-0.6403025889585583,0.8067970939677276
43,-2.610988133403385,0.14425548027141472,-0.7899405457396301,0.7710391297954143
44,-2.5732532068405716,0.17473590497289665,-0.8644611400916197,0.7303108960238491
45,-2.5232130361472143,0.20817641725179184,-0.861842902110456,0.6717304347064558
46,-2.4354182967161777,0.26259657984229706,-0.8088256323421347,0.5742259672822265
47,-2.328999310359804,0.34468779206577255,-0.7533803034359414,0.42642886273365116
48,-2.2137540554076836,0.44661653641922466,-0.7174512581356084,0.24698702982720133
49,-2.1097013732392282,0.5567061268709929,-0.661778042508246,0.07694090503640853
50,-2.020203541825159,0.6542642088988814,-0.6080525205093865,-0.06728418293439456
51,-1.9482831450643865,0.7273680111436674,-0.6107642084363876,-0.18624271234469786
52,-1.8865477930437886,0.7816115575061655,-0.6732543517481769,-0.2846288205385622
53,-1.8141236322998646,0.8327560782573267,-0.7652632019206278,-0.38152353609801903
54,-1.7347611624651562,0.8894122019855937,-0.852214278654338,-0.468820274486674
55,-1.6646593998725867,0.9461295527084563,-0.894417586165108,-0.5394688698427516
56,-1.6248632004887702,0.9962520543485857,-0.9207376816927381,-0.595090259921946
57,-1.605202540017569,1.0352394929036763,-0.9804062924064633,-0.6355561835829462
58,-1.589399833546699,1.0445801352833186,-1.0600174496476458,-0.6545456552732225
59,-1.5576881217848095,1.030310723342916,-1.089347617130966,-0.6661167699164408
60,-1.49810994264214,1.0052453515136361,-1.1397499278675505,-0.6925292918238581
61,-1.4285292753488112,0.9758246240464805,-1.2152279743063743,-0.7208630298078113
62,-1.3834978589606748,0.953558030348687,-1.2882746826557097,-0.7300378409475659
63,-1.3672976873268035,0.9388353034458756,-1.3203181775407442,-0.7221034536999273
64,-1.3720788234933465,0.9230540568152321,-1.3216100820681953,-0.7037613326899831
65,-1.381801699488517,0.9043539329982342,-1.338845859074172,-0.6770741255553319
66,-1.3786855264041136,0.8841926044541754,-1.3515189834264802,-0.6582895789703884
67,-1.364804286688081,0.8682889038893996,-1.3487499139447585,-0.6562631897829317
68,-1.3550871878058903,0.8564344241940297,-1.391587697410501,-0.6434353042952371
69,-1.334484858413119,0.8522627494219555,-1.4305481278268435,-0.6471209322390835
70,-1.315265569137316,0.861318450985838,-1.4605865475330353,-0.6609708300349498
71,-1.3086195818907107,0.8810005608955794,-1.4809504385546657,-0.6738970581007641
72,-1.3123989671962097,0.9036851462960215,-1.497833728929944,-0.6785883161057149
73,-1.3215083141156594,0.9302917888889403,-1.523319332815412,-0.6729850630880441
74,-1.3292034245204047,0.9557351194183117,-1.5533970998752897,-0.6631677210740492
75,-1.3341370763877733,0.9707310126854987,-1.5760742869472557,-0.653419269369865
76,-1.3364502312003521,0.9796666152259781,-1.6052077177048607,-0.6398290237386842
77,-1.330706628516322,0.9902247319709098,-1.650222720991703,-0.6299708274350634
78,-1.3263021599168625,0.9892215519254564,-1.7021349861330102,-0.6179080479712845
79,-1.323033471123915,0.9882124846700437,-1.7450203143095755,-0.6128362906180909
80,-1.3165896827157915,1.0095700936502805,-1.8041364227054129,-0.6377713062878451
81,-1.310929270415433,1.035172378762047,-1.8574307633705822,-0.6702428519503552
82,-1.3201969101501458,1.0382478556200687,-1.8894529451139177,-0.6712302559869503
83,-1.3355397586680986,1.0398209172891748,-1.8958780388183416,-0.6754330433696232
84,-1.3535574090833917,1.057199951880196,-1.8947648368212662,-0.7017407285830884
85,-1.3690146443810551,1.0810878823546095,-1.8875626330381643,-0.7325366170774316
86,-1.3760222787133485,1.090308425710848,-1.875425616274137,-0.7425524490122773
87,-1.3816942452319465,1.086499402888249,-1.8610556376298115,-0.7383416921145108
88,-1.393882791740521,1.0853537524309826,-1.8471217587246964,-0.7333725004873484
89,-1.4365941208098365,1.0551606234245259,-1.8303056867370842,-0.6816331237230353
90,-1.4837769329088906,1.0098891802665033,-1.8389621028503784,-0.6091861385508448
91,-1.521273842577522,0.9669066831437472,-1.8587669336618395,-0.5423289277477505
92,-1.5245078687080333,0.9495347131669217,-1.8426509165410565,-0.5350954818034114
93,-1.4992965610213231,0.9459847274409776,-1.7662875548085843,-0.5837552995768406
94,-1.4412169641625752,0.9574459417249701,-1.679931606665208,-0.6639495588212221
95,-1.3798525026192383,0.9759105773008843,-1.5832814091317162,-0.7557383854175866
96,-1.3182846868364362,0.9884314888113367,-1.4705529023827013,-0.8439502342589509
97,-1.2479795699661163,0.9942539363705015,-1.3559603150950743,-0.9232216002934239
98,-1.159629072576798,1.0046472113309441,-1.2391200106689704,-1.0065217646248439
99,-1.0479818017045945,1.0087458847356974,-1.1139315110010644,-1.078016039292445
100,-0.9554221020017425,0.9897502231659144,-1.0531726509042665,-1.1276389141207541
101,-0.901335643551527,0.9927315046724411,-1.0167484848298134,-1.17869015009396
102,-0.8766592962457053,0.9849615691455685,-0.981422765498855,-1.1996776022874092
103,-0.8626498046894652,0.9752641620657402,-0.9733483622132374,-1.2013592276674818
104,-0.9026736222042397,0.9470903449743449,-1.0457933840471008,-1.1255417182235723
105,-0.9715275290337031,0.9070384993870706,-1.1503589560304206,-1.0177568802055923
106,-1.0358903106338595,0.8623216311335485,-1.2279699565092328,-0.9409987478327247
107,-1.0765946716970893,0.8213678654586445,-1.2566131849102857,-0.8824984541702534
108,-1.0822978346057048,0.7694120876406534,-1.248220723909278,-0.8254441202666404
