Max,Min,Peak to Peak Range,Mean,Median,Variance,Skew,Kurtosis,Standard Deviation,Inter Quartile Range
1.740845613639411,-1.4089439774117776,3.1497895910511886,8.067620645609471e-16,-0.3030345254392977,1.002087682672234,0.36124398102422167,-1.4090021595694553,0.6785237318835274,1.9076731996419403
1.7927991421010314,-1.2978907836759694,3.090689925777001,-6.365278674517564e-16,-0.21441310574135206,1.002087682672234,0.29320474585519757,-1.486069710977163,1.6140993541666688,2.0146265799413703
1.7537125794473147,-1.3386673420358954,3.09237992148321,3.885780586188048e-16,-0.14472927820184042,1.0020876826722338,0.2517318628324627,-1.4656859041499706,1.232982028390943,1.962033827593863
1.533722945439129,-1.2666990860564646,2.800422031495594,-7.75305745529901e-16,-0.15501931011447095,1.002087682672234,0.1915632977164614,-1.5821242293580027,1.3341405715021792,2.0981267686668623
1.5667587945438257,-1.5904658777181881,3.157224672262014,-2.4794980883295163e-16,0.012483808897564784,1.0020876826722338,-0.0006475536504869681,-1.5363443014544984,1.088716176161376,1.9985141831058186
1.6848907395189605,-1.4210651063726505,3.105955845891611,-7.06841992344683e-16,-0.09069151636740969,1.002087682672234,0.10960368099862071,-1.5301975282339557,1.3793501876213967,2.0213238227092867
1.733403898063324,-1.4520804826781504,3.1854843807414746,-8.918791631155424e-16,-0.03641898458295266,1.002087682672234,0.09220759677231985,-1.4963386089873725,1.1810530079869952,2.004521223516762
1.6827340594161866,-1.6013854975428017,3.2841195569589883,-3.0716170347962664e-16,-0.07523926410412474,1.0020876826722338,0.07753466573787697,-1.5148344001455751,0.9712451173721915,1.9501790774377108
1.5442242754094981,-1.452166463396442,2.99639073880594,-2.9605947323337506e-16,-0.14653565511838368,1.0020876826722338,0.1494578856246352,-1.5416464148934743,0.7261199088723109,1.9869442835825697
1.8188182895642095,-1.2756147712512693,3.094433060815479,-6.661338147750939e-16,-0.22159924795303593,1.0020876826722338,0.3049536262380577,-1.435950350244498,1.2530474985137705,1.9483732613902567
1.854116670269795,-1.378136079091893,3.232252749361688,-4.810966440042345e-17,-0.1577545042086429,1.002087682672234,0.2661998314741119,-1.397013976132932,1.5477892477036377,1.9378789356586439
1.8927887979491314,-1.4777155094790861,3.3705043074282175,-7.105427357601002e-16,-0.1198535159119041,1.0020876826722338,0.18411239428164175,-1.3959348937572404,1.0702227892413563,1.9256432603528955
3.490333621841982,-2.0159440591608173,5.5062776810028,7.993605777301127e-16,-0.1455121382336908,1.0020876826722338,1.1792513504383202,1.999416577472208,0.5266241347991181,0.8262513949133559
1.9231310180182462,-1.5606762175573141,3.4838072355755605,2.7385501274087196e-16,-0.09175467354499306,1.002087682672234,0.2734424095370153,-1.0188051225010093,1.0537367801951691,1.6468799233279436
1.6635617465384296,-1.5699592011735928,3.233520947712022,-4.51490696680897e-16,-0.03509595443307519,1.0020876826722336,0.030927853364801045,-1.4571816294881965,1.272483687150822,1.9875916173106558
1.6371555911740163,-1.4759270282556203,3.113082619429637,2.0354088784794535e-17,-0.0082850541336585,1.0020876826722338,0.02694084798274435,-1.4849346151607108,1.593880608209212,2.016714913442031
1.7478595191384363,-1.3210704664273158,3.0689299855657524,-9.806970050855549e-17,-0.15892093436998034,1.0020876826722338,0.2680112217615412,-1.4136327506509545,1.3600016695629278,1.9369546431120055
1.7147991514716252,-1.4217338532551815,3.1365330047268065,7.401486830834377e-16,-0.09310958178281051,1.0020876826722338,0.188356862531644,-1.3984083509072094,0.762723726893455,1.9024036046834312
1.6379385149222203,-1.3653598817154018,3.0032983966376223,9.02981393361794e-16,-0.05706308135800445,1.0020876826722342,0.15507811863941207,-1.4872432386079435,1.541661146633956,2.010587696237272
2.0854704843382263,-1.4600351397829912,3.5455056241212173,-2.6645352591003756e-16,-0.11171995397139842,1.0020876826722338,0.22208415552486047,-1.3435176318786548,1.3743448305517203,1.9155388419611719
1.6068387139536158,-1.5045406318767902,3.111379345830406,-1.8503717077085943e-16,-0.04637901833968165,1.0020876826722338,0.07365661456583558,-1.4897873539329127,1.396389810702918,2.0148513459693245
1.6717503490458512,-1.5744508093287368,3.2462011583745882,4.51490696680897e-16,-0.025408728594582253,1.0020876826722338,0.0167500469221133,-1.4549514341551142,1.5162901989324706,1.961385346430675
1.44402760084689,-1.6817576851792095,3.1257852860260993,-2.4609943712524305e-16,0.02993027517781404,1.0020876826722336,-0.09500460686838108,-1.49396818792889,1.3735768089534661,2.0421191129483134
1.4232583144534796,-1.7226024601581031,3.1458607746115828,3.6914915568786457e-16,0.13143756200641413,1.0020876826722338,-0.25047790411380205,-1.4152696704100285,1.147606863759463,1.9675828361300298
1.8663378839720777,-1.6083178564060825,3.47465574037816,-3.700743415417188e-17,-0.028106271139233016,1.0020876826722336,0.01536741102941532,-1.332303485174479,1.2093637478107768,1.8738717646962284
2.285604947058294,-1.80443045860883,4.090035405667124,-1.3026616822268502e-15,-0.27323349242834205,1.0020876826722338,0.3766989066414995,-0.961912986981464,1.882774806706541,1.6543494661192575
1.8431951123353922,-1.6914447478964387,3.534639860231831,4.884981308350689e-16,-0.10429046316124814,1.002087682672234,0.14160071741213812,-1.2950977933856758,0.8238977597866953,1.8126857909630583
2.017800877002999,-1.6187387262504784,3.6365396032534774,8.141635513917814e-17,-0.08571556814997411,1.0020876826722338,0.16689836698394606,-1.2743018889354973,1.171922407648302,1.788235552997005
1.924465923754495,-1.5100145727114067,3.434480496465902,8.511709855459534e-17,-0.13883944290143024,1.002087682672234,0.20384212034412003,-1.3463194560363894,1.003482146897245,1.8786240784099997
1.9925559496362282,-1.7160039978242805,3.7085599474605084,-3.700743415417188e-17,-0.0900956366379825,1.0020876826722338,0.14508125658915838,-1.3353271758147653,1.7361684633931245,1.9035602500854196
1.9625434523064305,-1.489878812534392,3.4524222648408225,6.735353016059283e-16,-0.17819561281388335,1.002087682672234,0.25928010334960183,-1.3208962670052482,1.0639268362478869,1.9016435382940595
1.8527694516749234,-1.5690690267068057,3.421838478381729,1.7023419710919068e-16,-0.16631067403865696,1.0020876826722338,0.25419607873046046,-1.3574961909596572,1.0389213138191167,1.869036711237761
1.984597482831321,-1.5191800529545765,3.503777535785898,-2.516505522483688e-16,-0.18031880759398297,1.0020876826722338,0.2632487229082623,-1.2936539230251096,0.9009761247686436,1.819453220183834
1.9033006857573929,-1.6266037434387044,3.5299044291960975,-9.62193288008469e-17,-0.11455669439905192,1.0020876826722338,0.1731330887631525,-1.2964772076233906,1.037292879004027,1.8451018710799163
2.0142850191322075,-1.4631683164378344,3.4774533355700417,-8.585724723767877e-16,-0.15031195932264851,1.002087682672234,0.2906402665451108,-1.2981561588029502,1.1641427299982285,1.884786091236708
2.231871086398361,-1.945149900684106,4.177020987082467,-4.440892098500626e-16,-0.11312777238547471,1.0020876826722338,0.15157677257082097,-1.0488285085889224,1.2630048948586057,1.7227289466827391
2.149706534295223,-2.49204682611022,4.641753360405443,-2.6645352591003756e-16,-0.08382320226225412,1.0020876826722338,0.07988209945169833,-0.3994531313093481,0.7510019272158878,1.3202867378645045
2.7372163831290734,-2.0508761159271645,4.788092499056238,7.401486830834377e-17,0.08440848013371521,1.0020876826722336,0.17997854569788835,-0.03581757677723951,2.2084217469674092,1.19464110380784
1.7463234141335366,-1.4259426002312268,3.172266014364763,4.903485025427775e-16,-0.23749946070500755,1.0020876826722338,0.26281766413534097,-1.4845173563381702,1.487841685487156,1.9948201025495615
1.9057571883541944,-1.287909904876186,3.1936670932303803,3.2566542055671256e-16,-0.1727371208646316,1.002087682672234,0.269117616896408,-1.383383121853816,1.2336557332321323,1.8770936290531854
1.8111698352978003,-1.237475571192285,3.048645406490085,5.958196898821673e-16,-0.20111459736576914,1.0020876826722336,0.33765685294790465,-1.411512182800524,1.1369590103815461,1.9313734809862924
1.5976517753704487,-1.3214554341085796,2.9191072094790282,-2.55351295663786e-16,-0.13894889715779063,1.0020876826722338,0.16042821710389396,-1.5387877500846814,1.0989420338003522,2.0284131390122715
1.5666528757800213,-1.3292933513425937,2.8959462271226153,-1.924386576016938e-16,-0.11200858279829823,1.0020876826722338,0.1599844143680022,-1.5588362428782159,1.2906030279698717,2.0774447336207604
1.8154025201144834,-1.5093913442720388,3.324793864386522,1.924386576016938e-16,-0.007596418719143427,1.0020876826722338,0.07497528844167575,-1.4965258771959815,1.3878871483402104,1.9944111396676791
1.6668510417676539,-1.5394451707868788,3.2062962125545327,3.700743415417188e-17,-0.09533066602632606,1.0020876826722338,0.08263121270363623,-1.5433848914937587,0.8961726683248735,2.017462730265875
1.5413408135462516,-1.504587639781314,3.0459284533275657,-1.554312234475219e-16,0.10114136364557158,1.0020876826722336,-0.08700050612242828,-1.5923878334318569,1.1362629672567428,2.037035569843905
1.4276044812535127,-1.5658288278140065,2.993433309067519,-5.181040781584064e-17,0.24727436462564506,1.002087682672234,-0.23904792335529354,-1.580144522277023,1.6701825873336567,2.019111995444036
1.4469594702845179,-1.7074678573481121,3.15442732763263,1.7393494052460786e-16,0.3125490713326803,1.0020876826722338,-0.3323226143094288,-1.396274861432255,0.6095790156918716,1.8603516185775981
1.574551081092236,-1.4141320268236977,2.988683107915934,-3.978299171573478e-16,-0.09082543091703119,1.002087682672234,0.08420855158514716,-1.6159843498174677,0.709852696776905,2.0482803931789437
1.7540501678204923,-1.8174095677383482,3.5714597355588404,-4.144832625267251e-16,0.06648311693748601,1.0020876826722338,-0.08118438908359629,-1.2958663450481196,1.8283381943802068,1.778005913446441
2.2224358487303593,-1.6564532888787196,3.878889137609079,-9.177843670234628e-16,-0.3368277551765038,1.002087682672234,0.6318833464806113,-0.727095747703637,0.8978538284153798,1.5886801544185536
3.3091727770317823,-1.3171410299386943,4.626313806970477,2.3684757858670006e-16,-0.2880721314284616,1.002087682672234,1.9386067466784724,3.013430219932437,2.0033061202318527,0.45478980100153
4.1508419282428894,-1.0640977178467372,5.2149396460896265,-6.513308411134251e-16,-0.6035414734034089,1.0020876826722336,1.4935483536780683,2.4913065262320853,1.5605836573404182,1.463249699716572
2.225060959023615,-2.071133711836677,4.296194670860292,-5.921189464667501e-17,-0.3404060339731445,1.002087682672234,0.6560463216414246,-0.44115386445395277,1.3602089098851045,1.3075394905832045
2.864539276741802,-2.258297487645167,5.122836764386969,3.9968028886505636e-16,-0.232001510021843,1.0020876826722338,0.9890080965788584,0.7966396099633895,1.5108424326206438,0.9366968758640736
3.02150293405839,-2.0134541657871026,5.034957099845492,-8.141635513917814e-17,-0.08266950210724287,1.0020876826722336,0.8136904398776177,1.1718665441034597,0.8604911071437735,1.095608045281442
2.527715091404362,-2.0327085741369912,4.560423665541354,7.771561172376095e-17,-0.26225037390546224,1.0020876826722338,1.0019637573102937,0.42926534106035064,1.2235811561617682,0.9601789690071894
3.5049101800622546,-2.046472483241049,5.551382663303304,-4.588921835117314e-16,-0.10522481596773489,1.002087682672234,0.5645661116416085,0.3835950295746451,0.8776984616930841,1.3509672650332365
2.274205756531793,-2.8282114063262944,5.102417162858087,-1.7171449447535755e-15,0.07931793197128698,1.0020876826722338,-0.22522603625075732,-0.5454487744110161,0.9198461164370706,1.4594184015859917
3.1483172225933997,-3.4274339833956673,6.575751205989067,-4.736951571734001e-16,0.1052982130311866,1.0020876826722336,-0.7835681862337374,2.2078965479860067,1.0778350025501142,1.0391616117369944
2.558971094487336,-2.502452528048665,5.061423622536001,-4.440892098500626e-16,-0.12371640267720388,1.0020876826722338,0.22342479729670556,0.12405250985480665,1.217301870048348,1.2122545450272209
2.5049474682548527,-3.340191373906509,5.8451388421613615,-1.2323475573339237e-15,-0.018007825259060185,1.002087682672234,-0.11682546227516001,-0.050827258822067733,1.206560577195266,1.4032150189761599
1.9623585036915954,-3.5374692468153803,5.4998277505069755,-1.0362081563168128e-15,0.13968002323043585,1.002087682672234,-1.09606749262968,1.9562267827038298,1.8208164795545578,1.1870634103422464
2.3615145445556416,-2.143011277899971,4.504525822455612,-8.696747026230393e-16,-0.040455726912933615,1.0020876826722336,0.2616221152717497,-0.3381692614871281,1.1995832299282385,1.3221868533453618
2.884410846829645,-2.086928074657563,4.971338921487208,-3.7007434154171886e-16,-0.22565451759679095,1.0020876826722336,0.6999372894615512,-0.07867735437465306,1.2012145236645984,1.2480322039740779
2.572612023139833,-3.1724307971711867,5.74504282031102,2.161234154603638e-15,-0.05155755576965132,1.002087682672234,-0.3046752240445949,0.6976732918388775,1.4658040461280446,1.2261029018590741
2.1798188963724408,-3.3358087201340005,5.515627616506441,-1.4506914188435379e-15,0.0689916543975028,1.0020876826722338,-0.3837832842113473,0.31650738898980224,0.9804358203161215,1.3391594225294878
5.896601614955595,-1.4272503653806659,7.323851980336261,1.1250259982868252e-15,-0.18337480371106699,1.002087682672234,1.6908847260515578,4.083923864233171,1.9169001454822727,0.8158642772220622
2.201899904112306,-2.0170611484423855,4.2189610525546914,2.4794980883295163e-16,-0.264676406009973,1.002087682672234,0.2088006089953546,-0.5079629869153437,0.9956670163186065,1.3875197861647415
4.05800992514607,-2.3437846145846994,6.401794539730769,-7.105427357601002e-16,-0.3227877041158136,1.0020876826722338,1.5283079296359208,3.8252905741590224,0.9521442424740393,0.8596202161761579
2.4064853366289407,-2.5431784667143784,4.949663803343319,-7.401486830834377e-16,0.06854331943012662,1.0020876826722336,-0.11318160660071924,-0.19646428461885623,1.4031899503624146,1.3951516817475007
1.6028414579220214,-2.708040026375115,4.310881484297136,2.3684757858670006e-16,0.1291810596070619,1.0020876826722338,-0.8723117917824186,0.4506630695493894,1.958462576031769,1.0836278075183414
1.6491064454061621,-2.748585797758865,4.397692243165027,-3.9968028886505636e-16,0.016908283943613683,1.0020876826722336,-0.5581666006637269,-0.19577563898781802,1.5192741555071743,1.4588566859992533
2.806715689439877,-2.7166168331495073,5.523332522589384,5.477100254817439e-16,-0.1854630175979703,1.0020876826722338,-0.05534528072008064,0.6001988116204151,1.7450773771837453,1.2216283498805967
2.58550343375283,-2.5663120623872993,5.151815496140129,-6.531812128211338e-16,0.0006766058237536146,1.002087682672234,-0.18029227346732238,0.6262483554509184,2.089928668729265,0.8911964973858197
1.6326962077249094,-2.408577897837966,4.041274105562875,-7.512509133296893e-16,-0.12599180155331047,1.0020876826722338,-0.14046964194365924,-1.0388424908832938,1.302240505064942,1.806796453352168
1.5384602359965829,-3.1255890778813344,4.664049313877918,3.2566542055671256e-16,0.06505190869611788,1.002087682672234,-0.754869023621069,0.29861589501508146,1.3478695483140857,1.3287856741870343
2.028065419351001,-2.4151130345295653,4.4431784538805665,-1.924386576016938e-16,0.029565169222146158,1.0020876826722336,-0.27139897097181404,-0.5128151918954709,0.9100708267969351,1.3499645693237081
1.7914167689441256,-2.123683339226404,3.9151001081705297,2.294460917558657e-16,-0.009490977337430009,1.0020876826722338,-0.18580590227364618,-1.036142317991876,1.3608724782353672,1.7022224976239058
2.3994073764437585,-2.1355700027458657,4.534977379189624,-5.403085386509095e-16,-0.0013905698301222335,1.002087682672234,-0.2545488753019656,-0.4818533035890922,0.8771616148675963,1.3170606102526419
3.2320932431300973,-2.6504045967452425,5.88249783987534,3.0346096006420946e-16,-0.1047439083060486,1.0020876826722336,0.40620917404507567,1.3108160213635092,2.655485890710937,1.1126172279214401
2.495272570658819,-2.5275321548226493,5.022804725481468,-1.1842378929335003e-16,0.13241265717415707,1.0020876826722336,-0.33466153030597473,0.041354873802228465,1.1770262958229885,1.3211627441726161
1.9080892963110336,-2.2367867709040032,4.144876067215037,8.881784197001253e-17,-0.1341025237599932,1.0020876826722338,-0.057574468768035965,-0.5055389689506526,1.6753514146136623,1.2507460566687247
2.0023365595232967,-2.371310130241689,4.3736466897649855,-6.365278674517564e-16,0.10620591754567542,1.0020876826722338,-0.4628252922544346,-0.4730794851181197,0.7732254818142841,1.2764034472809294
1.6625776168108806,-2.5463102580958457,4.2088878749067264,1.7763568394002506e-16,0.07631839730967954,1.0020876826722338,-0.40318858625221243,-0.4335905661929762,1.3860879262690842,1.5131801780626397
1.967140316101487,-2.0254496399145148,3.992589956016002,-2.960594732333751e-17,-0.25480706676614717,1.0020876826722336,0.3253447784912001,-0.8574073608183932,1.1152878076499144,1.4451507137322024
2.9779913362439854,-1.8090991227426967,4.7870904589866825,-8.881784197001253e-17,-0.2892594731087122,1.0020876826722338,1.5417261215427123,2.0175201171371784,1.7160893967098336,0.6155287222875936
3.5983679128916126,-2.511639630584759,6.110007543476371,4.588921835117314e-16,-0.10124169810987185,1.002087682672234,0.8765509376102844,2.2708391901879503,1.1437296744814198,0.9760952567134885
3.7951844440234535,-1.2465978486346203,5.041782292658073,1.1250259982868252e-15,-0.38080183511045745,1.0020876826722338,2.0810247107716484,3.788889556078625,1.8723743429345299,0.4886844254554854
3.216745084738603,-2.0674335235830656,5.284178608321669,-5.033011044967376e-16,-0.11122022747612402,1.002087682672234,0.5332184266885288,0.49239718950463107,1.793716882762572,1.2151300937177114
3.056354029313796,-2.0379483631626005,5.094302392476397,-8.733754460384564e-16,-0.14275865919889916,1.0020876826722338,0.5028799298374245,-0.03233349366491378,1.3002108756585093,1.25792288267088
2.0218000567089334,-2.4860692903535146,4.507869347062448,-1.0658141036401502e-15,0.12055542131537687,1.0020876826722338,-0.5135989861911573,-0.2931500793246413,1.103821516913083,1.290165568331566
2.5508975715905895,-2.4959554844973164,5.046853056087906,3.848773152033876e-16,0.06764260267588444,1.0020876826722342,-0.0867057183122272,-0.14925668640403167,1.0014416078358874,1.391986326410891
2.1501590691816945,-2.7904015152023347,4.940560584384029,-4.2928623618839387e-16,0.19820500163779273,1.002087682672234,-0.46687627592310155,-0.31574103580013,0.9050829921145884,1.5169279362160615
2.019673357935092,-1.7469987266705695,3.7666720846056614,-9.473903143468002e-16,-0.15923343300164286,1.002087682672234,0.44061568506403154,-0.6125464332319233,1.0328464110975502,1.2598629970095065
2.71273839116417,-2.3860521693305303,5.098790560494701,3.848773152033876e-16,-0.15379276524998753,1.0020876826722336,0.8560197130533764,0.8865927147706754,1.6319039016180061,0.881919993976227
2.8689652058761475,-2.4344626588965164,5.303427864772663,-2.960594732333751e-17,0.08256804977902407,1.0020876826722338,-0.024749351807837428,-0.07561340795596605,0.982053916329891,1.3505315157990474
3.3500814132271817,-1.8301283043995917,5.180209717626774,1.2730557349035128e-15,-0.13977726906994276,1.002087682672234,1.5043662436218224,2.727349748086298,1.1406013061615774,0.7236055233336899
1.9762644332165233,-2.123650680101104,4.0999151133176275,5.625129991434126e-16,0.2876775564738222,1.002087682672234,-0.4032824629735805,-0.7185405614461486,0.9798791617768189,1.4121173014210306
2.46506055229773,-2.662526445693855,5.127586997991585,2.3684757858670006e-16,0.03496377767710991,1.002087682672234,-0.0765104073332221,-0.26848680676486847,0.9719497430301691,1.3722281427462746
2.671149287653173,-2.136537275438115,4.807686563091288,-1.080617077301819e-15,0.08933141839607076,1.002087682672234,0.33601952373727023,0.05386354714344588,0.9024804932821022,1.2179738826409752
2.6073492132439013,-1.7640014924485008,4.371350705692402,3.552713678800501e-16,-0.07763095033467524,1.0020876826722338,0.5658355206159696,0.05351173780031049,1.5078582282316806,1.164450000929437
2.2060706152706198,-2.0151175756734188,4.221188190944039,-2.0724163126336256e-16,0.05643802483363349,1.0020876826722338,-0.028978079583765057,-0.8549097711470122,1.112547896036392,1.5043893740323346
2.9979475453503786,-1.1885632921899922,4.186510837540371,0.0,-0.47803119784067993,1.002087682672234,1.4929869202154198,1.3251479993731898,1.0106574102514005,1.088918312575393
1.7962002810397242,-1.7464641977186297,3.542664478758354,3.108624468950438e-16,-0.24486988390701384,1.0020876826722338,0.29384713453296574,-1.2315463228818109,2.04506960956201,1.7995910362802356
2.7317129945571517,-1.8837705462367687,4.61548354079392,2.812564995717063e-16,-0.003457392618715847,1.0020876826722338,0.3852596415481735,-0.26934294921634816,1.1407462842623353,1.3827696147281148
2.0975206768073265,-1.9068248858302737,4.0043455626376,9.62193288008469e-17,0.02624230034696348,1.0020876826722338,-0.017618113009711923,-0.7829853020767068,1.2408348419315502,1.4371946061174636
2.187077681907836,-2.4941824038015143,4.681260085709351,4.144832625267251e-16,0.029679202440185747,1.002087682672234,-0.265706728896093,-0.6287701518845759,0.668735667398231,1.5598575455563044
1.8860667311218156,-2.0359624607949454,3.922029191916761,2.7385501274087196e-16,0.09996456021264416,1.0020876826722334,-0.257600572372162,-0.7632872225930267,1.220753542597689,1.464073240800558
2.033315078749624,-2.4543169315396267,4.487632010289251,-1.3322676295501878e-16,0.21541127124102769,1.002087682672234,-0.7684873153461426,0.21215908718216303,0.8198744515232649,0.971097798283518
3.065929706476587,-2.0503643555150144,5.116294061991601,1.924386576016938e-16,0.09841964854203313,1.0020876826722338,0.09078996197380647,0.43681707998574293,0.39474749489317146,1.1087440274139972
3.0371052740649707,-2.0926493851306467,5.129754659195617,2.220446049250313e-16,0.0731406684329851,1.0020876826722338,-0.05665950088451716,-0.09992981788158062,1.7830202898654628,1.2470151816576172
2.5004374429117706,-2.241319511476687,4.741756954388458,1.7763568394002506e-16,0.09867399975337693,1.0020876826722338,-0.1609067979311783,-0.13138636773712964,1.024675776713789,1.210687201650941
2.4214151969700066,-2.268348817610051,4.689764014580057,-1.4802973661668753e-16,0.11421640167970813,1.002087682672234,-0.29907858724979663,-0.1310225337396873,0.41626440997436853,1.2400881771159833
1.7113761222380488,-1.938550282151514,3.6499264043895625,-5.551115123125783e-16,0.031060673586321814,1.0020876826722338,-0.007084312491903871,-1.001425461835555,0.9053595572729041,1.6111891265102376
2.1834096132315906,-1.7879457850372942,3.9713553982688845,5.921189464667501e-17,0.05648864696386183,1.0020876826722336,0.11524517232475372,-1.0234563420409402,0.8757654949160657,1.6400339618534412
1.6902114531757786,-1.652989963147052,3.3432014163228305,-4.4408920985006264e-17,-0.005725670241237666,1.0020876826722338,0.057209082608906045,-1.3408434710494457,0.6028355352263188,1.9411541481144599
2.2720483751087213,-2.150925347034612,4.422973722143333,-4.366877230192282e-16,0.07646368141451688,1.002087682672234,-0.24726550834596736,-0.5129821839010376,1.769069417533124,1.3375346313127918
1.7212328987839056,-2.4121323080280854,4.133365206811991,-3.4046839421838136e-16,0.12939952871328528,1.0020876826722338,-0.5792800852866421,-0.28072629125207627,0.8871278976588783,1.2112429475867392
2.350283000849704,-2.0652133991566037,4.415496400006308,1.887379141862766e-16,0.19588241455360028,1.002087682672234,-0.11351329687973737,-0.6492199049895979,0.3396884729162739,1.572931040430284
2.6172891059198053,-2.1064665795548922,4.723755685474698,2.0724163126336256e-16,-0.29701353306479417,1.002087682672234,1.019144555834798,0.3418122427768302,2.0518026249818204,0.9640268282071045
1.6921194015937266,-1.974402101695732,3.6665215032894585,2.6645352591003756e-16,0.11188861548228707,1.0020876826722338,-0.13819169988072036,-1.2070900529656514,1.0643947512267855,1.7960312479479394
1.9346518794995269,-2.7252878713171738,4.659939750816701,6.7723604502134545e-16,0.027047064296607037,1.0020876826722338,-0.7612988510423395,0.14735754596671935,1.4096568023652785,1.2432311479012381
2.269756193500519,-2.2823116150142493,4.552067808514768,-3.4046839421838136e-16,0.09945397489902658,1.002087682672234,-0.2889380303948788,-0.46930900325565306,0.8402556943988668,1.5150101887674725
2.150803773748355,-3.177364356975914,5.3281681307242685,4.144832625267251e-16,0.11845644475660067,1.002087682672234,-0.7480967120108951,0.6026138328464961,1.6966275120366696,1.1057024962902229
2.3973235041221446,-2.3067465996207335,4.704070103742878,-1.0269562977782698e-16,-0.05880188369882567,1.0020876826722338,-0.26766649385698776,-0.38495280036010504,0.8566053199761299,1.4220247147616711
2.2325160522633074,-2.8520791522404894,5.084595204503797,-4.255854927729767e-16,-0.07486839485720342,1.0020876826722336,-0.5324048661060097,0.4944088998317717,1.1777518743264652,1.0785633104570211
2.6139745676570643,-2.628572901851968,5.242547469509033,-1.4062824978585316e-16,-0.02655228815614826,1.0020876826722338,-0.25548767088608737,0.37791781045658235,1.097198564851679,1.012658330628863
1.7067956545680052,-2.873631866076803,4.580427520644808,7.697546304067752e-16,-0.07374842709519844,1.002087682672234,-0.4013716512722473,-0.21448032887323443,1.5043559757414178,1.3216467270072927
1.9497819851618412,-2.786091423959169,4.735873409121011,1.7023419710919068e-16,0.1519046916253734,1.0020876826722338,-0.5687669289480561,-0.2710584048781044,1.1987057146830782,1.5381522774899126
2.3360424419810295,-2.71191231350911,5.04795475549014,7.401486830834377e-17,-0.08603384246640719,1.002087682672234,-0.32676882752774045,-0.08266895678953823,1.129110808023398,1.326865480688382
2.4155720877727482,-2.3590740723341774,4.774646160106926,-4.144832625267251e-16,0.10006038135000042,1.0020876826722336,-0.11952661088733668,-0.14041177873760224,1.3879944521865577,1.2070860992811048
1.96683830382086,-2.411662213370328,4.3785005171911875,-4.736951571734001e-16,0.06403356353236843,1.0020876826722336,-0.22271851751037738,-0.5482485243995874,1.3660678989319635,1.39583549457776
2.413535338054624,-2.6571812577214433,5.070716595776068,-6.513308411134251e-16,0.002078763535465665,1.0020876826722338,-0.4452015223276928,-0.03498247673588217,1.4376485503102598,1.3841600407849322
