"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.372909583E-1,7.507937164E0,1.448537750E0,-7.105723572E-1,7.679342104E0
6.472249583E-1,7.453749847E0,1.820364532E0,-2.424957275E-2,7.672854870E0
6.571579583E-1,7.078480225E0,2.230361938E0,5.209167480E-1,7.439808527E0
6.670909167E-1,6.549330597E0,2.324216766E0,8.138575745E-1,6.997005002E0
6.770239167E-1,6.046675873E0,1.948647766E0,7.557783508E-1,6.397711946E0
6.869579167E-1,5.911506958E0,1.142574005E0,4.269122314E-1,6.036028821E0
6.968909167E-1,6.083798676E0,-2.005828857E-2,1.444496155E-1,6.085546348E0
7.068239167E-1,6.633156281E0,-1.166374512E0,2.872526550E-1,6.741046345E0
7.167569167E-1,8.083789673E0,-2.958747253E0,7.521858215E-1,8.641043010E0
7.266909167E-1,1.010922775E1,-5.980363770E0,1.506317596E0,1.184188453E1
7.366239167E-1,1.206401276E1,-1.010428802E1,2.838846588E0,1.599050000E1
7.465569167E-1,1.377106293E1,-1.555415497E1,4.819677429E0,2.132611548E1
7.564909167E-1,1.560025909E1,-2.161295563E1,7.008575592E0,2.756098813E1
7.664239167E-1,1.476424759E1,-2.345592316E1,8.238567810E0,2.891431026E1
7.763569167E-1,1.370295456E1,-2.148377426E1,8.837173004E0,2.697070905E1
7.862899167E-1,1.768078262E1,-2.107183090E1,7.757318573E0,2.857985520E1
7.962239167E-1,2.175441147E1,-2.147239792E1,3.824097748E0,3.080490244E1
8.061569167E-1,2.274190796E1,-2.063399139E1,2.282752991E-1,3.070843676E1
8.160899167E-1,2.215842133E1,-2.005649231E1,-1.520987091E0,2.992610768E1
8.260229167E-1,2.097228790E1,-2.002101608E1,-1.093476105E0,2.901505876E1
8.359569167E-1,1.974424164E1,-1.898876266E1,1.605710907E0,2.744059935E1
8.458899167E-1,1.907573181E1,-1.755953476E1,4.010460205E0,2.623555976E1
8.558229167E-1,1.743110184E1,-1.613105530E1,5.652695160E0,2.441325908E1
8.657559167E-1,1.481768646E1,-1.361074631E1,7.604935455E0,2.150933031E1
8.756899167E-1,1.208556793E1,-1.004096970E1,8.540789337E0,1.788371067E1
8.856229167E-1,9.457782440E0,-6.513704681E0,7.769293671E0,1.386506118E1
8.955559167E-1,6.757846985E0,-3.701802063E0,5.647755432E0,9.553479775E0
9.054889167E-1,4.226910095E0,-1.761087799E0,3.121608582E0,5.541898531E0
9.154229167E-1,2.602338409E0,-1.258882141E-1,8.592132568E-2,2.606797943E0
9.253559167E-1,4.915777588E-1,4.273612976E-1,-1.967059479E0,2.072102643E0
9.352889167E-1,-2.479144592E0,1.603166199E-1,-1.524130554E0,2.914589727E0
9.452229167E-1,-2.806813202E0,5.318440247E-1,-1.653461609E0,3.300756536E0
9.551559167E-1,-1.853296051E0,3.610491943E-1,-2.267335052E0,2.950571303E0
