"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.365217083E-1,-9.646689606E0,-7.823331299E0,7.790549469E0,1.466137081E1
6.464557083E-1,-1.044887146E1,-7.266938324E0,7.130721588E0,1.458884840E1
6.563887083E-1,-1.122500748E1,-7.325765991E0,6.554869080E0,1.492092319E1
6.663217083E-1,-1.253643036E1,-7.800728302E0,5.678890686E0,1.581971073E1
6.762547083E-1,-1.383228561E1,-8.325836334E0,5.063071289E0,1.691999902E1
6.861887083E-1,-1.401161270E1,-8.839568024E0,5.421575775E0,1.743148695E1
6.961217083E-1,-1.313907715E1,-8.581804047E0,5.647905121E0,1.667877517E1
7.060547083E-1,-1.159922928E1,-7.840246124E0,5.775140533E0,1.514476237E1
7.159887083E-1,-1.009859985E1,-7.783813477E0,6.337521057E0,1.423845653E1
7.259217083E-1,-9.151968384E0,-7.705825653E0,6.757697296E0,1.374062397E1
7.358547083E-1,-8.885821838E0,-6.807693329E0,6.724017334E0,1.305813644E1
7.457887083E-1,-9.369915161E0,-6.327491913E0,6.234535217E0,1.291130874E1
7.557217083E-1,-9.940827942E0,-6.783892822E0,6.980134735E0,1.391271156E1
7.656547083E-1,-1.021909927E1,-6.924899597E0,1.009650421E1,1.594752713E1
7.755887083E-1,-9.973310394E0,-7.495363312E0,1.025008484E1,1.614656715E1
7.855217083E-1,-9.789642334E0,-8.987909546E0,5.625451813E0,1.443140059E1
7.954547083E-1,-9.556726685E0,-9.236991577E0,1.689686279E0,1.339806247E1
8.053877083E-1,-9.783056030E0,-8.948691101E0,-7.122189331E-1,1.327759442E1
8.153217083E-1,-9.948761444E0,-9.078471222E0,-9.813592529E-1,1.350405717E1
8.252547083E-1,-9.823322296E0,-9.376202087E0,-1.142723694E0,1.362778940E1
8.351877083E-1,-8.633296967E0,-9.263187103E0,-8.144563293E-1,1.268872692E1
8.451217083E-1,-6.535708923E0,-8.408314819E0,3.953279114E-1,1.065699458E1
8.550547083E-1,-3.541635132E0,-7.005581818E0,1.284329224E0,7.954298056E0
8.649877083E-1,-1.465003510E0,-4.362677765E0,2.679428101E0,5.325272529E0
8.749217083E-1,-3.201392670E0,-4.810696106E0,2.933449860E0,6.480496904E0
8.848547083E-1,-8.279432831E0,-8.305029602E0,2.395767975E0,1.196922006E1
8.947877083E-1,-1.286858963E1,-1.005713608E1,-2.460882568E-1,1.633423229E1
9.047214167E-1,-1.430844543E1,-1.093131821E1,-6.936575317E-1,1.801961402E1
9.146544167E-1,-1.303609131E1,-1.010773087E1,-5.890251160E-1,1.650614584E1
9.245874167E-1,-1.042761566E1,-8.542735291E0,-2.184257813E0,1.365593193E1
9.345204167E-1,-9.220376129E0,-7.819738770E0,-2.055375824E0,1.226328749E1
9.444544167E-1,-9.322014771E0,-7.638166351E0,-1.987866211E0,1.221446506E1
9.543874167E-1,-9.883796539E0,-7.530390472E0,-2.439028015E0,1.266274348E1
9.643204167E-1,-9.614506531E0,-6.953041077E0,-7.268884277E-1,1.188746747E1
9.742544167E-1,-8.325536957E0,-5.430108032E0,5.016518097E0,1.113400614E1
9.841874167E-1,-7.806266785E0,-3.453318787E0,8.514893188E0,1.205680794E1
9.941204167E-1,-7.498207397E0,-2.516267395E0,4.509821777E0,9.104570734E0
1.004054417E0,-4.984185333E0,-2.869832153E0,8.084687805E-1,5.807896503E0
1.013987417E0,-2.890040131E0,-4.007167053E0,-4.262236633E0,6.525057921E0
1.023920417E0,4.733157349E-1,-2.918331299E0,-4.379442902E0,5.283957370E0
1.033854417E0,4.585713959E0,5.254074097E-2,4.627626801E0,6.515094999E0
1.043787417E0,7.853867798E0,1.866618347E0,1.547287399E1,1.745214408E1
1.053720417E0,3.006048889E0,-5.852828979E-2,5.493426361E0,6.262386819E0
1.063653417E0,1.403481445E0,6.536906433E-1,-1.499880981E0,2.155623943E0
1.073587417E0,2.252515869E0,-4.810995483E-1,1.264869690E-1,2.306790729E0
1.083520417E0,1.879042511E0,-3.063379669E0,3.715124359E0,5.168872678E0
1.093453417E0,2.198927307E0,-4.224215698E0,6.044131165E0,7.694855496E0
1.103387417E0,2.535277863E0,-4.540957031E0,6.373895416E0,8.226449257E0
1.113320417E0,-1.031355286E0,-5.583688660E0,3.408412170E0,6.622578523E0
1.123253417E0,-5.456902313E0,-6.428232422E0,-2.604134674E0,8.825048007E0
1.133187417E0,-9.305099945E0,-8.508306885E0,-5.081183624E0,1.359391769E1
1.143120417E0,-1.117546051E1,-1.031969009E1,-3.068618774E0,1.551783949E1
1.153053417E0,-1.067699707E1,-8.136629791E0,-7.038363647E-1,1.344241037E1
1.162987417E0,-8.519084473E0,-6.120622101E0,1.385967865E0,1.058100761E1
1.172920417E0,-7.604336700E0,-7.664361877E0,4.267326050E0,1.160941218E1
1.182853417E0,-5.476661224E0,-9.268575897E0,5.621559906E0,1.214505056E1
1.192787417E0,-3.731141052E0,-9.921218719E0,5.515430603E0,1.194872249E1
1.202720417E0,-3.577410736E0,-1.109762238E1,3.663930817E0,1.222208980E1
1.212653417E0,-4.743036804E0,-1.219079910E1,2.650538177E0,1.334680986E1
1.222586417E0,-6.826703796E0,-1.278670990E1,1.700613556E0,1.459437978E1
1.232520417E0,-7.545359344E0,-1.514460663E1,-4.336482239E-1,1.692570850E1
1.242453417E0,-7.393874359E0,-1.501527557E1,-2.818638611E0,1.697270168E1
1.252386417E0,-6.691684570E0,-1.425156372E1,-2.462978210E0,1.593587062E1
1.262320417E0,-5.566025391E0,-1.351734055E1,-3.538641357E-1,1.462273415E1
1.272253417E0,-3.900139618E0,-1.123294098E1,1.034049683E0,1.193563198E1
1.282186417E0,-6.776408386E-1,-8.475225677E0,2.771037598E0,8.942443556E0
1.292120417E0,-8.527766418E-1,-7.295528870E0,4.742138672E0,8.742988543E0
1.302053417E0,-2.167941742E0,-7.668702850E0,3.767216034E0,8.814810914E0
1.311986417E0,-2.047592010E0,-9.086404724E0,1.405577087E0,9.419715006E0
1.321920417E0,-1.582209778E0,-1.194545929E1,-1.072369995E0,1.209741141E1
